name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
Salesforce IFTTT,Connect Salesforce to your favorite apps via IFTTT,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000qgiiEAA,7,8,1,1.1
Drag & Drop - File Upload,"File Upload - Drag, drop and upload!",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000qDfnEAE,20,21,1,1.1
Sales Target Tracker by GSP,Measure Sales Target and Quota in Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FvIf6UAF,14,15,1,1.1
DocuLink,Link related object files,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000G6rbuUAB,9,10,1,1.1
Reg.Direct™ Companies House Integration & Data Sync to Salesforce,"Easily integrate, view and sync UK Companies House data in Salesforce",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000qdDJEAY,12,13,1,1.1
Arka Inventory Management,"Inventory, warehouse & cost management solution built on Salesforce",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FYEP6UAP,34,36,2,1.1
Warehouse and Inventory Management WMS app,Premier Warehouse and Inventory Management Solution for any business,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5fzyEAB,12,13,1,1.1
HarvestSync™ for Salesforce®,Auto-Syncing Harvest Time Entries to Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5HgQEAV,7,8,1,1.1
DESelect Segment for Salesforce Marketing Cloud,No-code Audience Segmentation for Salesforce Marketing Cloud.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000G0yE1UAJ,36,38,2,1.1
Want more effective Revenue Operations? Get ZINKT,Take control of your Revenue Operations with ZINKT,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000GOSToUAP,10,11,1,1.1
Cloudsquare Broker - Loan Origination for MCA,Turnkey Loan Software for MCA & Alternative Lending,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FAAXjUAP,8,9,1,1.1
ClickSend SMS,Business Communications. Solved.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EFoE5UAL,7,8,1,1.1
Strongpoint — SOX audit reporting and change management for complex Orgs,"Automate compliance reporting, change management, impact and risk analysis",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EOMxCUAX,13,14,1,1.1
Require Opportunity Contact Roles,Right roles at the right stage.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EJfoWUAT,14,15,1,1.1
Quick Add Junction Records,Add multiple records to any Junction object in one go!,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000G0yesUAB,12,13,1,1.1
"FormBuilder Rx: Forms, Portals, and Shopping Cart for Experience Cloud (Communities and Sites)","Configure forms, portals, and shopping carts on Experience Cloud",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EOMwiUAH,15,17,2,1.1
"AC Events Enterprise: In-person, Virtual, and Hybrid Event Management","Powerful Salesforce-Native Event Registration, Management, and Reporting",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000FguNKUAZ,10,11,1,1.1
Salesforce LinkedIn Integration | Data Enrichment | Contact and Company Information,Fuel your pipeline generation engine with the power of data enrichment,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000GbgEIUAZ,38,40,2,1.1
Duplicate Management for Salesforce | No Duplicates,Duplicate data? Find and merge records to improve data quality,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000G5tCPUAZ,115,126,11,1.1
"Natterbox | Telephony, CTI, AI, Contact Center, Speech Analytics, Service Cloud Voice, SMS","Native Salesforce Contact Center Solution (Salesforce Voice, IVR, SMS, AI)",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EpmWMUAZ,171,187,16,1.1
I Am Out!  The Out of Office Case Handler.,"Today, Not Tomorrow!",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EJaYZUA1,10,11,1,1.1
Satrang Mass Assign Permissions,"Mass Assign Field,Object,Visualforce,ApexClass Permissions & Permission Set",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FR5spUAD,13,14,1,1.1
Lightning Buddy,"Create in-app training, process automation with just a few clicks.",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FKArSUAX,17,18,1,1.1
E2Excel,Export Data in Excel from any Sobject List View,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EiQgNUAV,27,29,2,1.1
Dispatcher: Round Robin Leads Routing and Case Assignment,"Simple, to the point routing for Leads, Tasks, Cases, and Opportunities",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FvMvsUAF,10,11,1,1.1
Simpli List Views,"All Your Work, In One Place!",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FZ7BDUA1,8,9,1,1.1
Action Plans - v4,New and improved version of Action Plans!,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000Gg6NVUAZ,9,10,1,1.1
"PDF Butler - Document Generation | PDF, Word, PPTX, Email & Excel Generator",Revolutionize your Salesforce document generation process with PDF Butler,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FKANTUA5,65,70,5,1.1
Lightning Community Approval Requests,Providing easy access to all pending approval requests in Communities!,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EJHcgUAH,8,9,1,1.1
TrustHub,The better way to manage trusts,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EFohXUAT,10,11,1,1.1
Flow Tool Kit (Form and Table Builder),Build Advanced Forms and Tables within Flow!,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000HC4zCUAT,11,12,1,1.1
Campaign Audience Builder - Advanced Salesforce Segmentation,Say goodbye to segmentation limits and repetitive tasks.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000G5voCUAR,15,16,1,1.1
"Content Standard Checklist for Knowledge (formerly Article Quality Index, AQI)",Track and improve the quality of your Knowledge articles,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EtEDGUA3,22,24,2,1.1
Unsubscribe Link,Allow constituents a way to unsubscribe from email sent from Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FMkfNUAT,57,65,8,1.1
BoniReport für Creditreform - Credit Check - Internationale Bonitätsauskünfte,Creditreform-Auskünfte und Bonitätsinformationen direkt in Salesforce.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EOGOuUAP,11,12,1,1.1
Field Dump Pro - Extract Data Model to Excel,Export schema data to an Excel workbook for easy review and management,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FR4MfUAL,10,11,1,1.1
Sculptor CPQ for Salesforce: 100% Native with NON-EXPIRING FREE Trial,Stop Preparing Your Quotes in Excel Sheets!,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000GFjm4UAD,15,16,1,1.1
Check-fleet for Salesforce Field Service and Service Cloud integrates Geotab Fleet Management Telematics ,Streamline operations to improve customer satisfaction and reduce costs.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000DpjPVEAZ,9,10,1,1.1
DataGroomr Deduplication | Salesforce Duplicate Management by AI to Find and Merge Dupes,The Easy-to-Use Deduplication & Data Cleaning App for Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FMagqUAD,59,64,5,1.1
"Mambo Merge | Document Generation for Salesforce is Simple, Seamless, and Secure","Simple, Seamless, and Secure 100% Native Mail Merge Document Generation App",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000GCzIXUA1,15,17,2,1.1
Provar Manager,The Quality Hub for Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000FgvBNUAZ,7,8,1,1.1
Supercharge Salesforce,Supercharge Salesforce Forms to tackle any use case on a single platform!,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EvaSKUAZ,317,333,16,1.1
Field Tracker App by Algoworks | 100% Native,Unlimited Field History Tracking and Field Audit Trail,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000G5zgmUAB,33,35,2,1.1
Lightning Knowledge Feedback,Collect Feedback on Knowledge Articles and Take Action,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FP1A8UAL,83,88,5,1.1
Gantt Chart,Gantt-Chart For Resource Allocations Built with Lightning Web Components,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FMaanUAD,11,12,1,1.1
Twilio for Salesforce: Send and Receive SMS in Minutes,Send and receive SMS using the platform you know and love,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EtEuBUAV,17,18,1,1.1
Knowledge Article PDF Exporter for Salesforce,Download and export your Articles as PDF single or bulk.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000GYddHUAT,20,22,2,1.1
Antivirus | File Scanning and Anti-Malware | URL Scanning and Phishing Protection | Security | Compliance | F-Secure,Reduce risk and run your enterprise undisrupted with real-time security,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EFntJUAT,17,19,2,1.1
KonaSearch - Advanced Search Platform,"Search any data, document, & source without leaving Salesforce. FREE TRIAL",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000004fjmqEAA,18,19,1,1.1
AscendixRE CRM for Commercial Real Estate & Capital Markets,Powerful CRM for Commercial Real Estate and Capital Markets,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5eloEAB,72,80,8,1.1
iBS - Mass Emails,Quick Mass Email Solution For Standard/Custom Objects (Lightning Ready),https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000DvGfCUAV,16,17,1,1.1
"Place Subscription Management App for Salesforce - Subscription, Billing, Revenue Recognition",Power your subscription revenue engine. Natively in Salesforce.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FR66pUAD,11,12,1,1.1
Custom Quote Sync (Unmanaged),Quote Sync,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003Iop5EAC,28,30,2,1.1
Smart Barcode,Generate Barcode in few clicks,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000ExJvQUAV,9,10,1,1.1
Formstack - Native form builder & data collection for Salesforce,Realize your Salesforce vision with Formstack Forms for Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5GNkEAN,189,213,24,1.1
Veevart - The full Salesforce Application for Museums and Cultural Institutions,"Veevart is Innovation, Service and Results for Museums",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5c24EAB,13,14,1,1.1
S3-Link - Amazon S3 Connector (Document Storage & Management Solution),"Salesforce File Management with Amazon S3, Google Drive, Wasabi",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000CW1OXEA1,102,110,8,1.1
Auto FX for Salesforce by Bringing Solutions Ltd (Currencies),*Currency Conversion for International Salesforce Customers,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000ErFbRUAV,17,18,1,1.1
"Zumzum Financials, SMB Accounting for Salesforce",All The Finance Tools Your Business Needs For Accounting in Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000059RnyEAE,10,11,1,1.1
GoLocal - Multi Time Zone Bliss,Reach your customers and prospects when the time is right,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000004dFbFEAU,19,20,1,1.1
Query Studio for Marketing Cloud,Write and run queries in the Marketing Cloud,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FP3yFUAT,54,59,5,1.1
Mission Control: Project Management for Salesforce (PSA),Your Project Management Command Centre,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000008ZFI5EAO,132,139,7,1.1
Document Generation [PDF & Word] | DocXpert,Create and manage your documents. Inexpensive and fast.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000HJFa1UAH,10,11,1,1.1
Flow Video Player & File Viewer,Embed videos & files in your Lightning Flows,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000Ed00FUAR,26,28,2,1.1
Time Warp,View and interact with related records like never before.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000GXVf4UAH,53,60,7,1.1
Combined Hierarchy,Fully customizable hierarchical visualization component,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000G0yfWUAR,7,8,1,1.1
Enhanced Files List,Highly customizable Files list for Lightning Experience and Communities,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000G5ssqUAB,62,67,5,1.1
FREE Images Components Slider Banner Upload Slideshow Photo Photos Image Picture Pictures,"📷  Photo Album, Pictures Slider, Image Banner, Multiple files Uploader,...",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000Edd7YUAR,20,22,2,1.1
Dashboard Pal,Let the user take control of their dashboard preference,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000Ecs3hUAB,113,122,9,1.1
Hierarchy,Interactive visualization of your hierarchical data,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000q7G6EAI,20,21,1,1.1
BrightSIGN,Capture signatures from the browser and save as attachments or files,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000q5XOEAY,21,23,2,1.1
Checklist Manager,Checklist manager for all object record pages.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000GuH7aUAF,16,18,2,1.1
Chat Lightning Web Component Pack,Create rich content experiences for your chat and bot users,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FoirpUAB,20,21,1,1.1
Ideas for Community (Lightning component),Your own community driven innovation hub powered by Salesforce Ideas,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EFoHiUAL,14,16,2,1.1
Lightning Universal Lookup Component,Powerful lookup component for your developments,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000ErH8PUAV,46,49,3,1.1
Fast Opportunity Products,Add products to opportunities with ease,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000Ewkl6UAB,9,10,1,1.1
Excel Upload,Extract values from an Excel sheet to record fields while uploading,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000G12cNUAR,8,9,1,1.1
Featured Content,Feature important content in your partner communities,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EJHdAUAX,11,12,1,1.1
Experience Cloud Cookie Consent,Give your experience site users the ability to manage their cookies!,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000G11jcUAB,28,31,3,1.1
